areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12
Dyker Heights,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Brooklyn,Brooklyn,submarket,250000.000,249500.000,219000.000,234500.000,219000.000,,,,,250000.000,234000.000,,,249500.000,249000.000,259000.000,259000.000,223000.000,227000.000,219000.000,223000.000,238500.000,238500.000,233000.000,209000.000,174500.000,189000.000,200000.000,265000.000,250000.000,259000.000,290000.000,290000.000,279000.000,276500.000,274000.000,327500.000,395000.000,395000.000,392500.000,395000.000,395000.000,418500.000,419250.000,387000.000,379000.000,387000.000,418500.000,379000.000,325000.000,347000.000,419250.000,422500.000,421250.000,375000.000,329000.000,325000.000,387000.000,375000.000,,,,367500.000,400000.000,425000.000,395000.000,397500.000,430000.000,430000.000,379000.000,385000.000,392000.000,419500.000,399000.000,419500.000,440000.000,445000.000,399000.000,362000.000,460000.000,450000.000,450000.000,440000.000,395000.000,372000.000,377500.000,395000.000,360000.000,360000.000,360000.000,345000.000,325000.000,325000.000,299000.000,427000.000,375000.000,375000.000,375000.000,329500.000,305000.000,347444.000,399000.000,399500.000,409500.000,407500.000,400000.000,400000.000,365000.000,400000.000,400000.000,400000.000,445000.000,420000.000,387000.000,375000.000,399000.000,429888.000,449000.000,485000.000,439444.000,390000.000,425000.000,427500.000,425000.000,417500.000,425000.000,425000.000,412500.000,390000.000,412500.000,367000.000,379000.000,367000.000,355000.000,377000.000,377000.000,364999.000,375000.000,385000.000,380000.000,380000.000,400000.000,400000.000,405888.000,402944.000,355000.000,355000.000,355000.000,355000.000,300000.000,319000.000,344500.000,339000.000,337000.000,325000.000,350000.000
East Elmhurst,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Flatbush,Brooklyn,neighborhood,145000.000,150000.000,152000.000,155000.000,152000.000,157000.000,159000.000,155000.000,159000.000,159000.000,175000.000,185000.000,185000.000,170000.000,165000.000,199000.000,199000.000,194500.000,184500.000,175000.000,175000.000,175000.000,175000.000,175000.000,170000.000,169500.000,169000.000,169000.000,169000.000,169000.000,169500.000,167000.000,169000.000,165000.000,169000.000,170000.000,178450.000,170000.000,174450.000,181000.000,183000.000,184000.000,183000.000,174250.000,180000.000,180000.000,185000.000,182500.000,185000.000,181250.000,182500.000,180000.000,179500.000,179500.000,179000.000,164950.000,158450.000,164900.000,164950.000,162450.000,169000.000,169000.000,167000.000,169000.000,179000.000,179000.000,172000.000,179000.000,179000.000,179000.000,169000.000,169000.000,175000.000,179500.000,179000.000,179000.000,186000.000,189000.000,183000.000,189000.000,189000.000,189000.000,189000.000,187000.000,205000.000,207000.000,196950.000,209000.000,199999.000,204900.000,219000.000,222500.000,222500.000,219500.000,220000.000,229000.000,229000.000,220000.000,222500.000,200000.000,192500.000,190000.000,199000.000,192500.000,215000.000,220000.000,239000.000,225000.000,200000.000,204900.000,202450.000,204900.000,214000.000,230000.000,225000.000,230000.000,254000.000,265000.000,269000.000,259000.000,254000.000,254000.000,239999.000,239999.000,244500.000,249000.000,249000.000,239000.000,244475.000,249000.000,242225.000,239000.000,239475.000,232500.000,244500.000,244475.000,250000.000,249000.000,259000.000,259000.000,259000.000,259000.000,259000.000,254500.000,252500.000,239000.000,239000.000,239000.000,250000.000,249500.000,249000.000,259000.000,262500.000,260000.000,269000.000,262000.000
East Harlem,Manhattan,neighborhood,,,,276800.000,286604.000,286604.000,281702.000,276800.000,265000.000,265000.000,265000.000,261500.000,254592.000,261000.000,257000.000,257000.000,254592.000,257000.000,257000.000,242000.000,227000.000,237500.000,245000.000,251000.000,237500.000,228500.000,227000.000,325000.000,333000.000,341000.000,349000.000,388050.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385000.000,450000.000,480000.000,450000.000,439500.000,412000.000,412000.000,,,,,,,,,439000.000,479500.000,424500.000,424500.000,439000.000,405000.000,402000.000,439000.000,449000.000,463500.000,478000.000,478000.000,462000.000,449000.000,449000.000,449000.000,449000.000,407000.000,449000.000,444000.000,439000.000,439000.000,449000.000,472000.000,449000.000,472000.000,522000.000,549000.000,525000.000
East New York,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Tremont,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,57500.000,68000.000,68000.000,68000.000,,46750.000,46375.000,46375.000,46375.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Village,Manhattan,neighborhood,585000.000,570000.000,554500.000,550000.000,550000.000,550000.000,549000.000,549430.000,549930.000,549860.000,549000.000,549000.000,550000.000,550000.000,540000.000,552500.000,552000.000,547000.000,549000.000,517000.000,570750.000,550000.000,545000.000,499000.000,499000.000,517000.000,507000.000,542000.000,545000.000,530000.000,545000.000,547500.000,550000.000,550000.000,585000.000,550000.000,575000.000,550000.000,550000.000,575000.000,575000.000,575000.000,627500.000,627500.000,649000.000,649000.000,624500.000,649000.000,659500.000,625000.000,611500.000,650000.000,600000.000,625000.000,625000.000,615000.000,630000.000,675000.000,649000.000,680000.000,607000.000,659000.000,659000.000,694000.000,700000.000,730000.000,712500.000,688000.000,712500.000,725000.000,725000.000,699000.000,624500.000,675000.000,699000.000,695000.000,735000.000,735000.000,695000.000,685000.000,649000.000,599000.000,559500.000,539000.000,549500.000,569000.000,599250.000,625000.000,630000.000,699000.000,647500.000,637500.000,649000.000,742000.000,750000.000,679500.000,649000.000,637000.000,585000.000,734500.000,699000.000,679000.000,667500.000,644000.000,729000.000,697000.000,699000.000,699000.000,720000.000,699000.000,700000.000,750000.000,717000.000,675100.000,697000.000,699000.000,699000.000,699000.000,699000.000,695000.000,687750.000,667000.000,679000.000,650000.000,650000.000,650000.000,697000.000,695000.000,695000.000,704500.000,752996.000,710000.000,755991.000,750000.000,699500.000,690000.000,690000.000,690000.000,675000.000,635000.000,720000.000,752500.000,700000.000,750000.000,733500.000,715000.000,699000.000,699000.000,700000.000,735000.000,726500.000,720000.000,725000.000,749000.000,750000.000,749500.000
Eastchester,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edenwald,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elmhurst,Queens,neighborhood,,,,,,224500.000,224500.000,272000.000,274000.000,,,,,,,,,,189000.000,,,,205000.000,,,189000.000,189000.000,197000.000,205000.000,189000.000,189000.000,189000.000,,,,,,195000.000,195000.000,,,,,,,,,216500.000,,189000.000,135000.000,135000.000,135000.000,135000.000,135000.000,179000.000,215000.000,,358750.000,347500.000,,338000.000,306500.000,289000.000,325000.000,357500.000,335000.000,299999.000,264000.000,315000.000,355000.000,365000.000,345000.000,315000.000,240000.000,,232000.000,,,,339000.000,352000.000,430000.000,397500.000,,,345000.000,345000.000,337440.000,375000.000,350000.000,375000.000,399000.000,380000.000,352000.000,387000.000,395000.000,325000.000,312500.000,344000.000,314000.000,328000.000,375000.000,350000.000,345000.000,350000.000,382500.000,375000.000,404940.000,359000.000,349950.000,359000.000,389940.000,383440.000,359000.000,359000.000,416500.000,416500.000,435000.000,432000.000,432000.000,435500.000,444500.000,439000.000,438500.000,430500.000,400000.000,392000.000,377500.000,359000.000,350000.000,344000.000,333944.000,339000.000,325000.000,325000.000,325000.000,332000.000,332000.000,350000.000,350000.000,349500.000,349500.000,345500.000,349000.000,348000.000,348500.000,343500.000,339000.000,325000.000,307000.000,317000.000,322500.000,325000.000,333000.000,319000.000
Financial District,Manhattan,neighborhood,637000.000,737500.000,795000.000,722500.000,799000.000,828000.000,834000.000,869500.000,924500.000,899000.000,749500.000,824250.000,722750.000,647500.000,637000.000,599000.000,582000.000,599000.000,599000.000,575000.000,570000.000,599000.000,637000.000,757000.000,919000.000,999000.000,999000.000,895000.000,613500.000,661500.000,,,1100000.000,1100000.000,1100000.000,1100000.000,1100000.000,997000.000,1090000.000,1080000.000,735000.000,835000.000,1022500.000,1022500.000,1022500.000,915000.000,1022500.000,1620000.000,1840000.000,1845000.000,1700000.000,899000.000,997000.000,899000.000,,,1336500.000,,,,1374000.000,1212500.000,1498000.000,1600000.000,1595000.000,1310000.000,1287500.000,1462500.000,1262500.000,749000.000,749000.000,749000.000,912000.000,912000.000,929000.000,929000.000,884500.000,860000.000,760000.000,849000.000,809500.000,850000.000,769000.000,795000.000,769000.000,872000.000,768800.000,771900.000,1024500.000,795000.000,969000.000,907500.000,924500.000,958450.000,967900.000,967900.000,967900.000,917000.000,967000.000,949000.000,954750.000,870000.000,860000.000,899000.000,995000.000,954500.000,967000.000,928000.000,923500.000,923500.000,898940.000,899000.000,862000.000,895000.000,898000.000,895000.000,895000.000,823500.000,818000.000,834000.000,775000.000,834000.000,796500.000,769000.000,769000.000,772000.000,772000.000,838500.000,878000.000,995000.000,995000.000,999000.000,918000.000,949000.000,933500.000,895000.000,885000.000,862000.000,774500.000,750000.000,787000.000,797000.000,848500.000,795000.000,765000.000,742000.000,730000.000,749000.000,810000.000,795000.000,752000.000,731000.000,731000.000,810000.000,825000.000,758500.000
Flatbush,Brooklyn,neighborhood,159000.000,159000.000,159000.000,159000.000,159000.000,155250.000,155500.000,159000.000,167000.000,169500.000,169000.000,167000.000,167000.000,169950.000,169000.000,169000.000,169000.000,159000.000,149950.000,150000.000,152400.000,149900.000,149450.000,154900.000,149000.000,145000.000,139000.000,149000.000,149000.000,159000.000,154000.000,141075.000,145000.000,147000.000,154000.000,154000.000,149000.000,164000.000,169000.000,169000.000,174000.000,174000.000,174000.000,174000.000,174000.000,189000.000,190500.000,179000.000,165000.000,165000.000,165000.000,149000.000,172000.000,189000.000,189000.000,189000.000,189000.000,195000.000,195000.000,169000.000,237000.000,264000.000,299000.000,225000.000,199000.000,189750.000,269000.000,269000.000,259000.000,249000.000,259000.000,269000.000,282000.000,287500.000,288000.000,279000.000,277000.000,277000.000,279000.000,275000.000,255000.000,279000.000,279000.000,285000.000,279000.000,285000.000,299000.000,299000.000,299000.000,227000.000,289000.000,325000.000,365000.000,325000.000,312000.000,309000.000,320000.000,325000.000,320000.000,320000.000,325000.000,325000.000,322000.000,312000.000,315000.000,315000.000,309000.000,325000.000,299000.000,299000.000,299000.000,331500.000,329000.000,340000.000,334000.000,319999.000,324500.000,324500.000,339500.000,319999.000,329500.000,322500.000,326500.000,326500.000,328000.000,329000.000,328500.000,326500.000,324750.000,315000.000,299000.000,299000.000,299000.000,299000.000,294000.000,299000.000,289000.000,299000.000,299000.000,295000.000,299500.000,290000.000,299000.000,294000.000,282500.000,292000.000,295000.000,299000.000,299500.000,324500.000,324500.000,299500.000,294000.000,299000.000,299999.000,299500.000
Flatiron,Manhattan,neighborhood,928000.000,837500.000,875000.000,849000.000,844500.000,797000.000,725000.000,737500.000,775000.000,727000.000,699000.000,750000.000,750000.000,699000.000,775000.000,849900.000,845000.000,844950.000,767000.000,749500.000,764000.000,764000.000,772000.000,882000.000,895000.000,912500.000,885000.000,787500.000,775000.000,785000.000,777000.000,675000.000,775000.000,750000.000,799000.000,849000.000,787000.000,840000.000,995000.000,785000.000,795000.000,789000.000,785000.000,775000.000,825000.000,775000.000,779000.000,779000.000,999000.000,1000000.000,999000.000,1150000.000,1450000.000,1575000.000,1537500.000,1337500.000,1700000.000,1595000.000,1600000.000,1262500.000,1387500.000,1350000.000,1350000.000,1895000.000,1700000.000,1725000.000,1500000.000,1695000.000,1797500.000,1900000.000,1995000.000,2495000.000,2195000.000,2195000.000,2195000.000,2195000.000,2195000.000,1895000.000,1697500.000,1750000.000,1749500.000,1395000.000,1325000.000,1325000.000,1637500.000,1680000.000,1950000.000,2025000.000,2100000.000,1950000.000,1950000.000,1712500.000,1460000.000,1997500.000,1795000.000,1795000.000,1900000.000,1795000.000,1872500.000,1972500.000,1695000.000,1425000.000,1287000.000,1175000.000,1175000.000,1262500.000,1275000.000,1222500.000,1265000.000,1322000.000,1250000.000,1635000.000,1572500.000,1597500.000,1600000.000,1250000.000,1292500.000,1295000.000,1495000.000,1685000.000,1690000.000,1550000.000,1595000.000,1950000.000,1595000.000,1012500.000,1050000.000,1199000.000,1425000.000,1362500.000,1410000.000,1410000.000,1435000.000,1349000.000,1425000.000,1372000.000,1445000.000,1395000.000,1295000.000,1445000.000,1350000.000,1249500.000,1322500.000,1595000.000,1595000.000,995000.000,999995.000,1150000.000,1150000.000,1105000.000,950000.000,969500.000,1249000.000,1495000.000,1512000.000,1560000.000
Flatlands,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Floral Park,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flushing,Queens,neighborhood,,,,199494.000,,,227000.000,,,,,199988.000,208994.000,208994.000,210888.000,197000.000,190844.000,199000.000,199000.000,188888.000,179000.000,188888.000,190194.000,,,,235000.000,240000.000,220000.000,220000.000,195194.000,191500.000,198888.000,201944.000,198888.000,195194.000,176444.000,185250.000,184000.000,190250.000,190250.000,195194.000,198000.000,198000.000,198000.000,194750.000,198888.000,198000.000,198444.000,208944.000,219000.000,201944.000,205000.000,205000.000,213500.000,208000.000,222900.000,234000.000,225000.000,220000.000,219500.000,222500.000,212450.000,253000.000,253000.000,243500.000,257000.000,249000.000,257000.000,257000.000,237500.000,235900.000,265000.000,245450.000,235900.000,,,,,293000.000,288000.000,259500.000,274000.000,,271500.000,275000.000,254450.000,271500.000,278000.000,303000.000,318000.000,324000.000,319000.000,319000.000,302000.000,319000.000,289000.000,288000.000,283950.000,313250.000,317500.000,317500.000,326000.000,326500.000,325000.000,322888.000,322888.000,315000.000,315000.000,299000.000,315000.000,313888.000,315000.000,323500.000,327000.000,324000.000,332500.000,335000.000,329500.000,319888.000,319000.000,329000.000,328500.000,329000.000,328000.000,322500.000,329000.000,322000.000,325000.000,325000.000,329000.000,332000.000,335000.000,348888.000,329000.000,338000.000,338000.000,348000.000,340000.000,335000.000,336500.000,330000.000,328000.000,320000.000,319000.000,316500.000,302500.000,302500.000,312000.000,308000.000,309000.000,321945.000,325000.000,328000.000,329500.000,330000.000
Fordham,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169000.000,179500.000,,,,,,157500.000,,,,,,,,,195000.000,195000.000,192500.000,195000.000,224000.000,224000.000,219000.000,195000.000,195000.000,192500.000,190000.000,190000.000,190000.000,195000.000,195000.000,195000.000,207500.000,207500.000,220000.000,220000.000
